"area","d21","d22","d23","d24","d25","d26","d27","d28","d29","d210","d211","d41","d42","d43","d5","d6","d7","d8","d9","min_station","min_park","aread21","aread22","aread23","aread24","aread25","aread26","aread27","aread28","aread29","aread210","aread211","d41d21","d41d22","d41d23","d41d24","d41d25","d41d26","d41d27","d41d28","d41d29","d41d210","d41d211","d42d21","d42d22","d42d23","d42d24","d42d25","d42d26","d42d27","d42d28","d42d29","d42d210","d42d211","d43d21","d43d22","d43d23","d43d24","d43d25","d43d26","d43d27","d43d28","d43d29","d43d210","d43d211","area_square","area2d21","area2d22","area2d23","area2d24","area2d25","area2d26","area2d27","area2d28","area2d29","area2d210","area2d211"
"11684",32.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,773.733049204195,52.4347448353617,0,0,0,0,0,0,0,0,32.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062.76,0,0,0,0,0,0,0,0,1062.76,0,0
"11685",9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,125.313880987027,297.80502172988,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,81
"11686",10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,705.06892092447,203.777426595638,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100
"11687",34.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1294.78218082053,261.704541447338,0,0,0,0,0,0,34.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218.01,0,0,0,0,0,0,1218.01,0,0,0,0
"11688",9.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,278.209533546587,69.0491796144927,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.25,0,0,0,0,0,0,0,0,0,0,90.25
"11689",13.4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1162.795419631,414.514162734087,0,0,0,0,0,0,0,13.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.56,0,0,0,0,0,0,0,179.56,0,0,0
"11690",44.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1419.94248515375,301.445048545745,0,0,0,0,0,0,44.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998.09,0,0,0,0,0,0,1998.09,0,0,0,0
"11691",29.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,390.459787049573,196.632302942069,0,0,0,0,0,0,0,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882.09,0,0,0,0,0,0,0,882.09,0,0,0
"11692",4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,245.704184839086,140.038118938032,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0
"11693",66.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,621.438532313397,101.075708595251,0,0,0,0,0,0,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4422.25,0,0,0,0,0,0,4422.25,0,0,0,0
"11694",60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1843.53523314375,194.042228431674,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,3600,0,0,0,0
"11695",44.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,689.00801479215,245.511689936767,0,0,0,0,0,0,44.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989.16,0,0,0,0,0,0,1989.16,0,0,0,0
"11696",43.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,639.097388240445,234.234011265411,0,0,0,0,0,0,0,43.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1927.21,0,0,0,0,0,0,0,1927.21,0,0,0
"11697",5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,778.144509427165,202.806227026483,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,25
"11698",7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,115.869957475627,329.097840788146,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,0
"11699",17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,451.042536528165,285.968362040165,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,289,0,0,0,0,0,0,0,0,0
"11700",6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,375.625380970537,127.693679435876,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,0,36,0,0,0,0,0,0,0,0,0
"11701",32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2118.81892766393,83.8453191596282,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,1024,0,0,0,0
"11702",4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,245.098423272442,121.397243693233,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,16,0,0
"11703",11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,457.520649548563,147.037691691773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0
"11704",10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,457.520649548563,147.037691691773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
"11705",10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,457.520649548563,147.037691691773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
"11706",11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,457.520649548563,147.037691691773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0
"11707",34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587.961861949,46.7523765810389,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156,0,0,0,0,1156,0,0,0,0,0,0
"11708",7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,626.185629517696,105.258141948355,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,49,0,0
"11709",28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,791.596702400889,187.622996835105,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,0,784,0,0,0,0,0,0,0,0,0
"11710",31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,437.692564164427,98.9195915010766,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,0,0,0,0,0,0,0,961,0,0,0
"11711",8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,303.737626749049,298.963650736583,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64,0,0,0,0,0,0,0,64,0,0,0
"11712",7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,347.282908490907,259.016895904367,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,49,0,0,0,0,0,0,0,0,0
"11713",6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,416.703056063902,132.541430166276,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,36,0,0,0
"11714",3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,661.250868088,195.712861294303,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0
"11715",7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1337.46170358858,154.652912528968,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49,0,0,0,0,0,0,49,0,0,0,0
"11716",5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,235.990937153328,236.939418276394,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0
"11717",3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,175.276975243325,142.052547991911,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0
"11718",5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,342.302702975685,148.999025186667,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0
"11719",4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,305.721976198076,432.543371806892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"11720",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,300.954520736567,552.712288906489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"11721",6.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,186.615527432327,310.749185934147,6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.25,42.25,0,0,0,0,0,0,0,0,0,0
"11722",6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,776.109099290507,117.59417442723,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,36,0,0,0,0
"11723",25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,380.026615675149,49.2398292543655,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,625,0,0,0,0,0
"11724",49.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1608.99847555515,67.8816962062508,0,0,0,0,0,0,49.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2470.09,0,0,0,0,0,0,2470.09,0,0,0,0
"11725",7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,334.835312354302,158.630204195091,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,49,0,0,0,0,0
"11726",32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1344.92406432864,201.483428603172,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,1024,0,0,0,0,0,0
"11727",15,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1393.88960291728,225.76602747889,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,225,0,0
"11728",6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,751.537758458557,254.162157306054,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,36,0,0,0,0
"11729",6.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,390.108569938379,143.260144000634,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.21,0,0,0,37.21,0,0,0,0,0,0,0
"11730",7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,332.062133236949,112.527986214523,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,49
"11731",6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,353.887214172451,106.933722485872,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0
"11732",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,347.752699965305,105.365744099201,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,196,0,0,0,0,0,0,0,0,0,0
"11733",18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,614.432483446712,225.190549362562,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,324,0,0,0,0,0,0,0,0,0
"11734",25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,288.140962246478,414.003925942283,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,0,625,0,0,0
"11735",5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,616.692493271831,42.1958157069101,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0
"11736",5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,152.498343987265,107.265099864537,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0
"11737",36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,585.449652403137,169.964708496014,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,1296,0,0,0,0,0
"11738",67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.293203513198,93.1326678199804,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4489,0,0,0,4489,0,0,0,0,0,0,0
"11739",46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,406.175167209395,203.327583657184,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116,0,2116,0,0,0,0,0,0,0,0,0
"11740",10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,585.449652403137,169.964708496014,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0
"11741",63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.426059302239,202.12187897743,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3969,0,3969,0,0,0,0,0,0,0,0,0
"11742",143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,366.680813454596,59.2021738744878,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20449,0,0,0,0,0,20449,0,0,0,0,0
"11743",46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.626471641434,84.2729524440305,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116,0,0,0,2116,0,0,0,0,0,0,0
"11744",14.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,148.197542301076,309.294289352652,0,0,0,0,0,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.36,0,0,0,0,0,207.36,0,0,0,0,0
"11745",46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,433.293203513198,93.1326678199804,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116,0,0,0,2116,0,0,0,0,0,0,0
"11746",62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,468.52592232884,185.509926714914,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3844,0,0,0,3844,0,0,0,0,0,0,0
"11747",48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,399.62599960393,201.899913777888,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304,0,0,0,2304,0,0,0,0,0,0,0
"11748",71.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,468.52592232884,185.509926714914,0,0,0,71.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5155.24,0,0,0,5155.24,0,0,0,0,0,0,0
"11749",4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,364.751555184666,42.4890379494939,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
"11750",6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,909.864002767899,213.440413489714,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,36,0,0,0,0,0
"11751",8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1720.83469487979,249.543623784515,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,64,0,0,0,0,0,0
"11752",7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,225.971765545352,151.161880525641,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,49
"11753",7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,225.971765545352,151.161880525641,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,49
"11754",110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,319.544195886478,229.867140128248,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,12100,0,0,0
"11755",5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,255.508947852932,144.213447570963,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0
"11756",6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,422.08129441952,175.994678049373,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,36,0,0,0,0
"11757",12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,358.731447364501,105.674944077947,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,144,0,0,0,0,0,0,0,0,0
"11758",29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,602.5836983262,305.456536320852,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,0,0,0,0,0,0,0,0,841,0,0
"11759",5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,360.449705508321,71.3258912521023,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0
"11760",7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,427.089141418118,107.100382749609,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,49,0,0
"11761",13.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,604.907698710797,219.9605420729,0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.89,0,176.89,0,0,0,0,0,0,0,0,0
"11762",7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,815.216977589481,346.76474892065,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,49,0,0,0,0,0,0
